transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale,,,d
93,24-09-2025,20:52:00,148,Female,35,Beauty,4,500,140,2000,,,
302,25-09-2025,17:51:00,26,Male,57,Beauty,2,300,135,600,,,
551,26-09-2025,22:45:00,99,Male,45,Electronics,3,300,141,900,,,
681,27-09-2025,22:12:00,24,Female,43,Electronics,2,30,8.4,60,,,
722,28-09-2025,18:35:00,25,Male,20,Beauty,3,300,162,900,,,
728,29-09-2025,19:35:00,78,Male,51,Electronics,3,50,18,150,,,
829,30-09-2025,21:31:00,52,Male,61,Beauty,3,30,9.6,90,,,
955,01-10-2025,17:57:00,16,Male,58,Clothing,1,25,12.5,25,,,
1043,02-10-2025,18:10:00,20,Female,48,Clothing,1,300,87,300,,,
1071,03-10-2025,17:38:00,155,Female,51,Beauty,4,25,6.75,100,,,
1093,04-10-2025,17:26:00,87,Female,35,Beauty,4,500,270,2000,,,
1302,05-10-2025,17:55:00,20,Male,57,Beauty,2,300,102,600,,,
1551,06-10-2025,22:36:00,84,Male,45,Electronics,3,300,81,900,,,
1681,07-10-2025,19:32:00,53,Female,43,Electronics,2,30,11.1,60,,,
1722,08-10-2025,20:38:00,22,Male,20,Beauty,3,300,159,900,,,
1728,09-10-2025,22:30:00,77,Male,51,Electronics,3,50,25,150,,,
1829,10-10-2025,22:37:00,58,Male,61,Beauty,3,30,12,90,,,
1955,11-10-2025,21:11:00,134,Male,58,Clothing,1,25,6.5,25,,,
144,12-10-2025,22:18:00,119,Female,59,Beauty,3,500,255,1500,,,
474,13-10-2025,17:57:00,145,Female,26,Clothing,3,500,210,1500,,,
1144,14-10-2025,21:27:00,148,Female,59,Beauty,3,500,125,1500,,,
1474,15-10-2025,20:49:00,84,Female,26,Clothing,3,500,255,1500,,,
603,16-10-2025,20:17:00,95,Female,40,Clothing,3,30,14.1,90,,,
661,17-10-2025,22:09:00,10,Female,44,Clothing,4,25,7,100,,,
1603,18-10-2025,20:50:00,132,Female,40,Clothing,3,30,13.2,90,,,
1661,19-10-2025,19:18:00,20,Female,44,Clothing,4,25,6.25,100,,,
143,20-10-2025,22:20:00,118,Female,45,Clothing,1,50,27.5,50,,,
515,21-10-2025,20:47:00,71,Female,49,Clothing,3,300,75,900,,,
1143,22-10-2025,21:10:00,23,Female,45,Clothing,1,50,15,50,,,
1515,23-10-2025,21:49:00,107,Female,49,Clothing,3,300,135,900,,,
304,24-10-2025,18:35:00,59,Female,37,Electronics,2,30,15.6,60,,,
676,25-10-2025,22:13:00,80,Male,63,Electronics,3,500,205,1500,,,
686,26-10-2025,17:14:00,68,Female,28,Electronics,4,50,23.5,200,,,
698,27-10-2025,20:56:00,116,Female,64,Electronics,1,300,123,300,,,
1304,28-10-2025,22:19:00,4,Female,37,Electronics,2,30,9.3,60,,,
1676,29-10-2025,20:22:00,91,Male,63,Electronics,3,500,210,1500,,,
1686,30-10-2025,20:41:00,151,Female,28,Electronics,4,50,26,200,,,
1698,31-10-2025,21:50:00,146,Female,64,Electronics,1,300,105,300,,,
709,01-11-2025,22:32:00,61,Female,19,Electronics,2,500,140,1000,,,
1709,02-11-2025,20:22:00,97,Female,19,Electronics,2,500,185,1000,,,
114,03-11-2025,20:57:00,92,Female,22,Beauty,4,25,9.25,100,,,
359,04-11-2025,21:49:00,122,Male,50,Clothing,1,50,22.5,50,,,
1114,05-11-2025,22:19:00,100,Female,22,Beauty,4,25,12,100,,,
1359,06-11-2025,22:21:00,55,Male,50,Clothing,1,50,19,50,,,
773,07-11-2025,19:10:00,3,Male,25,Electronics,4,500,175,2000,,,
1773,08-11-2025,18:50:00,80,Male,25,Electronics,4,500,165,2000,,,
127,09-11-2025,19:37:00,40,Female,33,Clothing,2,25,7.5,50,,,
213,10-11-2025,20:48:00,113,Male,27,Beauty,3,500,275,1500,,,
487,11-11-2025,21:03:00,36,Male,44,Clothing,4,500,235,2000,,,
495,12-11-2025,21:06:00,131,Male,24,Beauty,2,30,11.7,60,,,
605,13-11-2025,22:24:00,76,Male,37,Electronics,2,500,180,1000,,,
1127,14-11-2025,19:26:00,87,Female,33,Clothing,2,25,13,50,,,
1213,15-11-2025,17:23:00,41,Male,27,Beauty,3,500,185,1500,,,
1487,16-11-2025,19:01:00,131,Male,44,Clothing,4,500,140,2000,,,
1495,17-11-2025,22:37:00,113,Male,24,Beauty,2,30,16.2,60,,,
1605,18-11-2025,19:39:00,2,Male,37,Electronics,2,500,165,1000,,,
105,19-11-2025,18:05:00,82,Female,22,Electronics,1,500,230,500,,,
299,20-11-2025,20:03:00,76,Male,61,Electronics,2,500,230,1000,,,
934,21-11-2025,18:20:00,111,Male,30,Beauty,1,500,240,500,,,
1105,22-11-2025,19:09:00,19,Female,22,Electronics,1,500,270,500,,,
1299,23-11-2025,18:58:00,11,Male,61,Electronics,2,500,250,1000,,,
1934,24-11-2025,17:06:00,69,Male,30,Beauty,1,500,150,500,,,
270,25-11-2025,17:46:00,84,Male,43,Electronics,1,300,117,300,,,
338,26-11-2025,21:26:00,44,Male,54,Beauty,2,50,20,100,,,
543,27-11-2025,20:30:00,121,Male,49,Beauty,2,300,75,600,,,
1270,28-11-2025,22:54:00,84,Male,43,Electronics,1,300,108,300,,,
1338,29-11-2025,19:55:00,31,Male,54,Beauty,2,50,19,100,,,
1543,30-11-2025,22:40:00,73,Male,49,Beauty,2,300,123,600,,,
557,01-12-2025,20:01:00,155,Female,20,Beauty,3,30,12.9,90,,,
702,02-12-2025,17:18:00,66,Female,60,Clothing,2,300,78,600,,,
864,03-12-2025,22:16:00,139,Female,51,Electronics,1,500,215,500,,,
1557,04-12-2025,17:01:00,14,Female,20,Beauty,3,30,10.2,90,,,
1702,05-12-2025,21:54:00,102,Female,60,Clothing,2,300,87,600,,,
1864,06-12-2025,21:00:00,112,Female,51,Electronics,1,500,190,500,,,
254,07-12-2025,22:45:00,104,Male,41,Electronics,1,500,165,500,,,
295,08-12-2025,20:23:00,80,Female,27,Beauty,3,300,105,900,,,
457,09-12-2025,22:49:00,38,Female,58,Beauty,3,300,147,900,,,
668,10-12-2025,20:33:00,135,Female,62,Electronics,3,50,24.5,150,,,
850,11-12-2025,19:01:00,58,Female,26,Beauty,2,500,235,1000,,,
1254,12-12-2025,18:24:00,86,Male,41,Electronics,1,500,180,500,,,
1295,13-12-2025,19:28:00,86,Female,27,Beauty,3,300,81,900,,,
1457,14-12-2025,21:31:00,140,Female,58,Beauty,3,300,108,900,,,
1668,15-12-2025,21:40:00,132,Female,62,Electronics,3,50,14,150,,,
1850,16-12-2025,20:44:00,154,Female,26,Beauty,2,500,240,1000,,,
541,17-12-2025,18:37:00,39,Male,56,Beauty,1,500,215,500,,,
980,18-12-2025,19:51:00,147,Female,31,Electronics,3,25,12.5,75,,,
1541,19-12-2025,22:17:00,57,Male,56,Beauty,1,500,195,500,,,
1980,20-12-2025,20:30:00,112,Female,31,Electronics,3,25,6.5,75,,,
262,21-12-2025,20:33:00,30,Female,32,Beauty,4,30,12.6,120,,,
467,22-12-2025,22:39:00,151,Female,53,Electronics,3,50,14.5,150,,,
1262,23-12-2025,20:33:00,127,Female,32,Beauty,4,30,8.4,120,,,
1467,24-12-2025,19:31:00,89,Female,53,Electronics,3,50,14,150,,,
463,25-12-2025,20:22:00,55,Female,54,Beauty,3,500,175,1500,,,
1463,26-12-2025,19:45:00,98,Female,54,Beauty,3,500,170,1500,,,
598,27-12-2025,17:02:00,7,Male,37,Beauty,4,30,11.1,120,,,
667,28-12-2025,18:46:00,22,Female,29,Electronics,1,500,190,500,,,
672,29-12-2025,19:44:00,1,Female,34,Beauty,2,50,27.5,100,,,
1598,30-12-2025,19:17:00,126,Male,37,Beauty,4,30,9.9,120,,,
1667,31-12-2025,19:09:00,40,Female,29,Electronics,1,500,125,500,,,
1672,01-01-2026,22:34:00,87,Female,34,Beauty,2,50,15.5,100,,,
949,02-01-2026,20:28:00,21,Female,41,Electronics,2,25,9,50,,,
1949,03-01-2026,20:24:00,105,Female,41,Electronics,2,25,12.5,50,,,
27,04-01-2026,19:44:00,39,Female,38,Beauty,2,25,8.25,50,,,
347,05-01-2026,19:31:00,26,Male,42,Electronics,1,25,7,25,,,
687,06-01-2026,17:14:00,86,Female,53,Electronics,1,300,150,300,,,
1027,07-01-2026,21:00:00,131,Female,38,Beauty,2,25,7.5,50,,,
1347,08-01-2026,21:55:00,7,Male,42,Electronics,1,25,13,25,,,
1687,09-01-2026,22:27:00,102,Female,53,Electronics,1,300,81,300,,,
549,10-01-2026,19:39:00,114,Female,50,Beauty,2,50,12.5,100,,,
675,11-01-2026,18:10:00,26,Female,45,Clothing,2,30,15.9,60,,,
730,12-01-2026,19:38:00,131,Female,36,Clothing,2,25,13.25,50,,,
798,13-01-2026,21:19:00,73,Male,61,Clothing,1,50,15,50,,,
1549,14-01-2026,19:25:00,109,Female,50,Beauty,2,50,14.5,100,,,
1675,15-01-2026,19:55:00,152,Female,45,Clothing,2,30,16.2,60,,,
1730,16-01-2026,19:17:00,116,Female,36,Clothing,2,25,10.75,50,,,
1798,17-01-2026,20:26:00,96,Male,61,Clothing,1,50,20,50,,,
13,18-01-2026,17:43:00,106,Male,22,Electronics,3,500,245,1500,,,
35,19-01-2026,17:30:00,122,Female,58,Beauty,3,300,126,900,,,
140,20-01-2026,20:20:00,61,Male,38,Electronics,1,30,14.4,30,,,
206,21-01-2026,18:18:00,31,Male,61,Clothing,1,25,11.75,25,,,
261,22-01-2026,17:48:00,16,Male,21,Clothing,2,25,8.25,50,,,
279,23-01-2026,17:29:00,38,Male,50,Clothing,1,500,210,500,,,
308,24-01-2026,19:12:00,130,Female,34,Beauty,4,300,126,1200,,,
418,25-01-2026,18:05:00,95,Female,60,Electronics,2,500,155,1000,,,
1013,26-01-2026,19:38:00,111,Male,22,Electronics,3,500,200,1500,,,
1035,27-01-2026,21:56:00,52,Female,58,Beauty,3,300,105,900,,,
1140,28-01-2026,19:26:00,154,Male,38,Electronics,1,30,15.9,30,,,
1206,29-01-2026,19:45:00,68,Male,61,Clothing,1,25,8.5,25,,,
1261,30-01-2026,21:19:00,116,Male,21,Clothing,2,25,6.25,50,,,
1279,31-01-2026,22:55:00,116,Male,50,Clothing,1,500,170,500,,,
1308,01-02-2026,22:39:00,91,Female,34,Beauty,4,300,150,1200,,,
1418,02-02-2026,18:19:00,68,Female,60,Electronics,2,500,215,1000,,,
612,03-02-2026,19:06:00,77,Female,61,Electronics,1,500,235,500,,,
875,04-02-2026,21:47:00,134,Female,51,Electronics,4,500,135,2000,,,
1612,05-02-2026,21:14:00,140,Female,61,Electronics,1,500,230,500,,,
1875,06-02-2026,22:42:00,141,Female,51,Electronics,4,500,165,2000,,,
430,07-02-2026,18:36:00,100,Female,43,Electronics,3,300,153,900,,,
633,08-02-2026,22:20:00,35,Male,39,Beauty,4,30,12.3,120,,,
1430,09-02-2026,18:25:00,22,Female,43,Electronics,3,300,132,900,,,
1633,10-02-2026,18:18:00,152,Male,39,Beauty,4,30,11.4,120,,,
125,11-02-2026,18:48:00,137,Male,48,Clothing,2,50,19,100,,,
716,12-02-2026,19:51:00,137,Female,60,Clothing,4,300,108,1200,,,
790,13-02-2026,20:47:00,29,Male,62,Clothing,1,25,9.25,25,,,
960,14-02-2026,19:01:00,134,Male,59,Clothing,2,30,14.4,60,,,
1125,15-02-2026,17:51:00,79,Male,48,Clothing,2,50,21.5,100,,,
1716,16-02-2026,19:16:00,39,Female,60,Clothing,4,300,87,1200,,,
1790,17-02-2026,20:52:00,147,Male,62,Clothing,1,25,7.5,25,,,
1960,18-02-2026,22:04:00,67,Male,59,Clothing,2,30,13.2,60,,,
259,19-02-2026,20:26:00,93,Female,45,Clothing,4,50,22.5,200,,,
443,20-02-2026,20:25:00,98,Male,29,Clothing,2,300,114,600,,,
529,21-02-2026,17:43:00,46,Female,35,Clothing,3,50,20.5,150,,,
563,22-02-2026,18:40:00,150,Male,20,Clothing,2,30,16.2,60,,,
1259,23-02-2026,17:31:00,105,Female,45,Clothing,4,50,21,200,,,
1443,24-02-2026,19:37:00,81,Male,29,Clothing,2,300,147,600,,,
1529,25-02-2026,22:38:00,105,Female,35,Clothing,3,50,17,150,,,
1563,26-02-2026,17:44:00,22,Male,20,Clothing,2,30,15.3,60,,,
801,27-02-2026,17:14:00,153,Male,21,Clothing,4,50,19,200,,,
1801,28-02-2026,22:01:00,148,Male,21,Clothing,4,50,13.5,200,,,
160,01-03-2026,17:08:00,127,Female,43,Clothing,2,50,26.5,100,,,
508,02-03-2026,22:52:00,32,Male,58,Beauty,2,300,123,600,,,
807,03-03-2026,19:49:00,91,Female,50,Electronics,4,50,15.5,200,,,
1160,04-03-2026,19:20:00,105,Female,43,Clothing,2,50,14,100,,,
1508,05-03-2026,20:32:00,90,Male,58,Beauty,2,300,81,600,,,
1807,06-03-2026,22:15:00,19,Female,50,Electronics,4,50,22,200,,,
511,07-03-2026,18:19:00,146,Male,45,Beauty,2,50,24.5,100,,,
521,08-03-2026,19:56:00,133,Female,47,Clothing,4,30,8.7,120,,,
695,09-03-2026,22:12:00,52,Female,22,Electronics,3,50,21,150,,,
816,10-03-2026,19:29:00,133,Male,47,Beauty,2,500,240,1000,,,
1511,11-03-2026,21:36:00,45,Male,45,Beauty,2,50,13.5,100,,,
1521,12-03-2026,19:08:00,30,Female,47,Clothing,4,30,12.9,120,,,
1695,13-03-2026,20:51:00,85,Female,22,Electronics,3,50,23,150,,,
1816,14-03-2026,22:30:00,52,Male,47,Beauty,2,500,245,1000,,,
217,15-03-2026,17:01:00,17,Female,35,Electronics,4,50,26.5,200,,,
384,16-03-2026,19:53:00,127,Male,55,Clothing,1,500,145,500,,,
1217,17-03-2026,19:28:00,70,Female,35,Electronics,4,50,18,200,,,
1384,18-03-2026,20:23:00,106,Male,55,Clothing,1,500,260,500,,,
648,19-03-2026,18:13:00,41,Male,53,Beauty,4,300,138,1200,,,
926,20-03-2026,22:53:00,53,Male,22,Electronics,1,30,15.6,30,,,
1648,21-03-2026,17:18:00,16,Male,53,Beauty,4,300,87,1200,,,
1926,22-03-2026,20:22:00,74,Male,22,Electronics,1,30,9.6,30,,,
285,23-03-2026,18:14:00,107,Female,31,Electronics,1,25,13.5,25,,,
427,24-03-2026,21:26:00,120,Male,25,Electronics,1,25,11.75,25,,,
569,25-03-2026,20:49:00,132,Male,52,Electronics,4,50,19,200,,,
570,26-03-2026,22:53:00,91,Male,49,Clothing,1,500,185,500,,,
630,27-03-2026,17:29:00,94,Male,42,Clothing,2,50,25.5,100,,,
957,28-03-2026,19:00:00,105,Female,60,Electronics,4,30,9.3,120,,,
1285,29-03-2026,21:55:00,130,Female,31,Electronics,1,25,12.25,25,,,
1427,30-03-2026,18:36:00,92,Male,25,Electronics,1,25,11.5,25,,,
1569,31-03-2026,21:07:00,35,Male,52,Electronics,4,50,18,200,,,
1570,01-04-2026,22:32:00,109,Male,49,Clothing,1,500,170,500,,,
1630,02-04-2026,17:22:00,95,Male,42,Clothing,2,50,16,100,,,
1957,03-04-2026,19:00:00,75,Female,60,Electronics,4,30,14.7,120,,,
635,04-04-2026,21:03:00,89,Female,63,Electronics,3,300,129,900,,,
1635,05-04-2026,18:08:00,36,Female,63,Electronics,3,300,159,900,,,
29,06-04-2026,20:10:00,31,Female,42,Electronics,1,30,13.5,30,,,
277,07-04-2026,22:10:00,139,Male,36,Clothing,4,25,12.25,100,,,
859,08-04-2026,21:52:00,46,Female,56,Electronics,3,500,190,1500,,,
1029,09-04-2026,19:23:00,117,Female,42,Electronics,1,30,12.3,30,,,
1277,10-04-2026,21:20:00,80,Male,36,Clothing,4,25,12.75,100,,,
1859,11-04-2026,20:58:00,32,Female,56,Electronics,3,500,205,1500,,,
638,12-04-2026,19:52:00,154,Male,46,Electronics,1,500,190,500,,,
823,13-04-2026,17:42:00,66,Female,56,Electronics,2,50,25,100,,,
956,14-04-2026,21:50:00,140,Male,30,Clothing,3,500,135,1500,,,
981,15-04-2026,21:08:00,5,Female,30,Electronics,2,30,12.9,60,,,
1638,16-04-2026,18:26:00,37,Male,46,Electronics,1,500,155,500,,,
1823,17-04-2026,22:28:00,58,Female,56,Electronics,2,50,26.5,100,,,
1956,18-04-2026,20:40:00,62,Male,30,Clothing,3,500,170,1500,,,
1981,19-04-2026,22:50:00,19,Female,30,Electronics,2,30,11.7,60,,,
219,20-04-2026,22:34:00,79,Female,53,Electronics,3,30,10.2,90,,,
1219,21-04-2026,21:47:00,149,Female,53,Electronics,3,30,11.1,90,,,
73,22-04-2026,21:47:00,42,Male,29,Electronics,3,30,9,90,,,
162,23-04-2026,19:37:00,118,Male,39,Clothing,2,30,9,60,,,
306,24-04-2026,22:05:00,148,Male,54,Electronics,1,50,26.5,50,,,
725,25-04-2026,20:32:00,2,Male,61,Electronics,1,300,153,300,,,
880,26-04-2026,20:13:00,63,Male,22,Beauty,2,500,175,1000,,,
992,27-04-2026,19:34:00,134,Female,57,Electronics,2,30,7.8,60,,,
1073,28-04-2026,18:16:00,82,Male,29,Electronics,3,30,15.3,90,,,
1162,29-04-2026,17:08:00,101,Male,39,Clothing,2,30,12.6,60,,,
1306,30-04-2026,20:57:00,122,Male,54,Electronics,1,50,18.5,50,,,
1725,01-05-2026,21:02:00,109,Male,61,Electronics,1,300,105,300,,,
1880,02-05-2026,20:03:00,37,Male,22,Beauty,2,500,175,1000,,,
1992,03-05-2026,21:35:00,70,Female,57,Electronics,2,30,8.7,60,,,
597,04-05-2026,19:29:00,84,Male,22,Beauty,4,300,111,1200,,,
622,05-05-2026,22:00:00,155,Female,49,Beauty,3,25,6.25,75,,,
1597,06-05-2026,18:21:00,32,Male,22,Beauty,4,300,78,1200,,,
1622,07-05-2026,21:28:00,54,Female,49,Beauty,3,25,11.75,75,,,
116,08-05-2026,20:04:00,58,Female,23,Clothing,1,30,15,30,,,
364,09-05-2026,19:06:00,98,Female,19,Beauty,1,500,200,500,,,
368,10-05-2026,21:11:00,90,Female,56,Clothing,4,300,132,1200,,,
1116,11-05-2026,22:26:00,145,Female,23,Clothing,1,30,12.3,30,,,
1364,12-05-2026,17:04:00,72,Female,19,Beauty,1,500,250,500,,,
1368,13-05-2026,21:29:00,145,Female,56,Clothing,4,300,132,1200,,,
50,14-05-2026,18:51:00,71,Female,27,Beauty,3,25,10.5,75,,,
479,15-05-2026,21:35:00,90,Male,52,Electronics,4,300,105,1200,,,
804,16-05-2026,17:12:00,99,Male,42,Electronics,1,30,10.8,30,,,
1050,17-05-2026,20:15:00,24,Female,27,Beauty,3,25,11.25,75,,,
1479,18-05-2026,22:24:00,108,Male,52,Electronics,4,300,162,1200,,,
1804,19-05-2026,22:46:00,74,Male,42,Electronics,1,30,14.7,30,,,
92,20-05-2026,19:41:00,10,Female,51,Electronics,4,30,8.7,120,,,
282,21-05-2026,17:39:00,10,Female,64,Electronics,4,50,56,200,,,
718,22-05-2026,20:25:00,154,Female,59,Beauty,3,25,25,75,,,
1092,23-05-2026,20:15:00,58,Female,51,Electronics,4,30,31.5,120,,,
1282,24-05-2026,20:05:00,23,Female,64,Electronics,4,50,48.5,200,,,
1718,25-05-2026,19:03:00,20,Female,59,Beauty,3,25,25.5,75,,,
617,26-05-2026,19:12:00,30,Male,34,Electronics,1,30,28.5,30,,,
624,27-05-2026,19:08:00,48,Female,34,Beauty,3,300,342,900,,,
825,28-05-2026,17:27:00,51,Female,46,Beauty,1,25,27.25,25,,,
1617,29-05-2026,17:09:00,77,Male,34,Electronics,1,30,35.1,30,,,
1624,30-05-2026,20:48:00,121,Female,34,Beauty,3,300,363,900,,,
1825,31-05-2026,18:34:00,105,Female,46,Beauty,1,25,27,25,,,
568,01-06-2026,20:03:00,32,Female,51,Electronics,1,300,372,300,,,
671,02-06-2026,19:51:00,2,Male,62,Electronics,3,50,61.5,150,,,
756,03-06-2026,20:33:00,4,Female,62,Electronics,4,300,333,1200,,,
815,04-06-2026,21:15:00,139,Female,51,Clothing,3,25,23.75,75,,,
1568,05-06-2026,22:34:00,51,Female,51,Electronics,1,300,336,300,,,
1671,06-06-2026,20:55:00,47,Male,62,Electronics,3,50,62.5,150,,,
1756,07-06-2026,22:16:00,119,Female,62,Electronics,4,300,297,1200,,,
1815,08-06-2026,22:19:00,6,Female,51,Clothing,3,25,30.5,75,,,
146,09-06-2026,22:01:00,74,Male,38,Clothing,4,50,49,200,,,
263,10-06-2026,21:48:00,133,Male,23,Beauty,2,30,34.8,60,,,
704,11-06-2026,22:40:00,141,Female,62,Clothing,3,30,34.8,90,,,
1146,12-06-2026,21:11:00,52,Male,38,Clothing,4,50,60,200,,,
1263,13-06-2026,20:49:00,47,Male,23,Beauty,2,30,35.4,60,,,
1704,14-06-2026,20:07:00,155,Female,62,Clothing,3,30,30.3,90,,,
476,15-06-2026,18:31:00,131,Female,27,Clothing,4,500,570,2000,,,
733,16-06-2026,21:07:00,143,Male,34,Beauty,1,30,28.5,30,,,
924,17-06-2026,22:18:00,151,Male,55,Beauty,2,50,55,100,,,
984,18-06-2026,19:29:00,83,Male,56,Clothing,1,500,480,500,,,
1476,19-06-2026,22:27:00,130,Female,27,Clothing,4,500,555,2000,,,
1733,20-06-2026,20:52:00,146,Male,34,Beauty,1,30,36.6,30,,,
1924,21-06-2026,22:25:00,107,Male,55,Beauty,2,50,54.5,100,,,
1984,22-06-2026,20:10:00,126,Male,56,Clothing,1,500,530,500,,,
251,23-06-2026,21:00:00,141,Female,57,Beauty,4,50,62.5,200,,,
253,24-06-2026,21:26:00,66,Female,53,Clothing,4,500,525,2000,,,
574,25-06-2026,20:12:00,24,Female,63,Electronics,2,25,24.75,50,,,
751,26-06-2026,19:58:00,115,Female,42,Clothing,2,25,24.75,50,,,
871,27-06-2026,23:00:00,57,Male,62,Beauty,2,30,33.9,60,,,
1251,28-06-2026,21:08:00,137,Female,57,Beauty,4,50,57.5,200,,,
1253,29-06-2026,19:58:00,108,Female,53,Clothing,4,500,605,2000,,,
1574,30-06-2026,21:51:00,150,Female,63,Electronics,2,25,24.75,50,,,
1751,01-07-2026,22:09:00,99,Female,42,Clothing,2,25,30.25,50,,,
1871,02-07-2026,18:39:00,41,Male,62,Beauty,2,30,30.6,60,,,
200,03-07-2026,22:29:00,130,Male,27,Beauty,3,50,60,150,,,
594,04-07-2026,21:49:00,72,Female,19,Electronics,2,300,291,600,,,
637,05-07-2026,18:54:00,21,Male,43,Clothing,2,300,321,600,,,
855,06-07-2026,19:43:00,13,Male,54,Beauty,1,25,25.75,25,,,
1200,07-07-2026,19:04:00,20,Male,27,Beauty,3,50,54.5,150,,,
1594,08-07-2026,19:02:00,31,Female,19,Electronics,2,300,345,600,,,
1637,09-07-2026,20:50:00,97,Male,43,Clothing,2,300,297,600,,,
1855,10-07-2026,21:15:00,44,Male,54,Beauty,1,25,31.25,25,,,
325,11-07-2026,22:02:00,6,Female,52,Electronics,2,25,31.25,50,,,
682,12-07-2026,20:51:00,60,Male,46,Beauty,4,300,354,1200,,,
931,13-07-2026,21:34:00,48,Male,30,Beauty,4,30,29.1,120,,,
1325,14-07-2026,19:47:00,18,Female,52,Electronics,2,25,26.75,50,,,
1682,15-07-2026,19:30:00,71,Male,46,Beauty,4,300,315,1200,,,
1931,16-07-2026,19:15:00,61,Male,30,Beauty,4,30,34.2,120,,,
925,17-07-2026,17:12:00,54,Male,25,Electronics,1,300,315,300,,,
1925,18-07-2026,17:05:00,81,Male,25,Electronics,1,300,366,300,,,
297,19-07-2026,21:09:00,70,Female,40,Electronics,2,500,595,1000,,,
1297,20-07-2026,22:32:00,21,Female,40,Electronics,2,500,535,1000,,,
814,21-07-2026,20:33:00,96,Female,59,Clothing,1,500,540,500,,,
894,22-07-2026,22:53:00,111,Male,52,Electronics,1,30,30.6,30,,,
1814,23-07-2026,17:53:00,43,Female,59,Clothing,1,500,620,500,,,
1894,24-07-2026,18:11:00,92,Male,52,Electronics,1,30,30,30,,,
194,25-07-2026,19:27:00,116,Male,55,Clothing,4,50,51.5,200,,,
245,26-07-2026,21:41:00,75,Male,47,Clothing,3,30,36,90,,,
296,27-07-2026,22:44:00,73,Female,22,Clothing,4,300,369,1200,,,
644,28-07-2026,21:49:00,107,Male,23,Beauty,3,25,29,75,,,
696,29-07-2026,18:05:00,24,Female,50,Clothing,4,50,48.5,200,,,
1194,30-07-2026,22:06:00,130,Male,55,Clothing,4,50,61.5,200,,,
1245,31-07-2026,20:47:00,129,Male,47,Clothing,3,30,36,90,,,
1296,01-08-2026,20:42:00,45,Female,22,Clothing,4,300,342,1200,,,
1644,02-08-2026,19:32:00,124,Male,23,Beauty,3,25,28.75,75,,,
1696,03-08-2026,17:59:00,24,Female,50,Clothing,4,50,55,200,,,
312,04-08-2026,18:08:00,18,Male,41,Clothing,4,30,28.5,120,,,
692,05-08-2026,19:48:00,110,Female,64,Clothing,2,50,49.5,100,,,
835,06-08-2026,23:00:00,49,Male,37,Clothing,4,50,60,200,,,
1312,07-08-2026,17:28:00,73,Male,41,Clothing,4,30,29.1,120,,,
1692,08-08-2026,19:50:00,103,Female,64,Clothing,2,50,59.5,100,,,
1835,09-08-2026,20:58:00,98,Male,37,Clothing,4,50,49.5,200,,,
183,10-08-2026,19:22:00,28,Female,43,Beauty,3,300,375,900,,,
413,11-08-2026,21:52:00,60,Female,44,Beauty,3,25,25.5,75,,,
799,12-08-2026,19:44:00,86,Male,56,Electronics,2,50,60,100,,,
851,13-08-2026,17:23:00,30,Male,32,Electronics,2,25,27.75,50,,,
1183,14-08-2026,17:10:00,54,Female,43,Beauty,3,300,342,900,,,
1413,15-08-2026,19:33:00,104,Female,44,Beauty,3,25,30.75,75,,,
1799,16-08-2026,19:09:00,132,Male,56,Electronics,2,50,51,100,,,
1851,17-08-2026,21:36:00,87,Male,32,Electronics,2,25,25,50,,,
858,18-08-2026,18:48:00,85,Male,23,Electronics,2,50,50.5,100,,,
919,19-08-2026,21:13:00,82,Female,22,Beauty,2,25,27.75,50,,,
935,20-08-2026,21:16:00,2,Female,34,Beauty,1,50,55.5,50,,,
1858,21-08-2026,20:47:00,49,Male,23,Electronics,2,50,52,100,,,
1919,22-08-2026,17:54:00,78,Female,22,Beauty,2,25,26.5,50,,,
1935,23-08-2026,22:40:00,96,Female,34,Beauty,1,50,47.5,50,,,
132,24-08-2026,20:34:00,86,Male,42,Electronics,4,50,62,200,,,
1132,25-08-2026,17:27:00,14,Male,42,Electronics,4,50,59,200,,,
604,26-08-2026,19:34:00,139,Female,29,Electronics,4,50,50.5,200,,,
832,27-08-2026,17:25:00,106,Male,47,Beauty,4,500,600,2000,,,
1604,28-08-2026,18:43:00,2,Female,29,Electronics,4,50,56,200,,,
1832,29-08-2026,21:17:00,57,Male,47,Beauty,4,500,480,2000,,,
113,30-08-2026,19:14:00,72,Female,41,Electronics,2,25,26.25,50,,,
1113,31-08-2026,17:41:00,141,Female,41,Electronics,2,25,27.75,50,,,
165,01-09-2026,19:01:00,75,Female,60,Clothing,4,300,318,1200,,,
1165,02-09-2026,17:04:00,29,Female,60,Clothing,4,300,291,1200,,,
326,03-09-2026,19:51:00,108,Female,18,Clothing,3,25,24.25,75,,,
1326,04-09-2026,22:35:00,66,Female,18,Clothing,3,25,28.75,75,,,
19,05-09-2026,19:39:00,30,Female,62,Clothing,2,25,28.5,50,,,
412,06-09-2026,19:36:00,30,Female,19,Electronics,4,500,570,2000,,,
632,07-09-2026,20:13:00,78,Female,26,Electronics,4,25,24.75,100,,,
1019,08-09-2026,21:22:00,56,Female,62,Clothing,2,25,25.75,50,,,
1412,09-09-2026,19:59:00,75,Female,19,Electronics,4,500,615,2000,,,
1632,10-09-2026,18:16:00,29,Female,26,Electronics,4,25,24.75,100,,,
